TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
16136,3161,18/07/2024 00:00,Transfer,13637.69292,Mortgage,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,390,2757.08,,
16137,2464,09/06/2023 00:00,Fee,2773.207839,Checking Account,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,663,6561.94,,
16138,1643,05/01/2023 00:00,Deposit,5912.511707,Checking Account,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,625,5723.85,,
16139,6351,18/03/2025 00:00,Transfer,4412.31111,Savings Account,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,376,2325.5,,
16140,5553,21/02/2025 00:00,Loan Payment,7437.01787,Loan,Standard,Barcelona,41.3874,2.1686,Mobile,USD,0,61.82,16.36,577,3457.11,,
16141,7518,11/02/2023 00:00,Withdrawal,3312.807248,Checking Account,Business,Zaragoza,41.6488,-0.8891,ATM,USD,0,0,0,569,4936.81,,
16142,6723,03/07/2024 00:00,Card Payment,492.049781,Loan,Platinum,Barcelona,41.3874,2.1686,Online,USD,0,29.11,0,415,5806.71,,
16143,8946,06/07/2023 00:00,Withdrawal,5033.055129,Mortgage,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,675,2133.16,,
16144,1610,10/04/2025 00:00,Fee,4802.330039,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,505,1339.77,,
16145,5302,15/12/2023 00:00,Card Payment,8444.970369,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,804,1236.71,,
16146,2543,18/09/2023 00:00,Loan Payment,7475.869051,Credit Card,Gold,Seville,37.3891,-5.9845,ATM,EUR,28.53,0,119.49,813,5812.25,,
16147,2466,28/01/2024 00:00,Loan Payment,3548.458355,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,EUR,0,0,150.25,586,6761.92,,
16148,7236,01/11/2023 00:00,Withdrawal,12963.66574,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,313,7903.02,,
16149,2181,21/10/2023 00:00,Withdrawal,467.5358657,Credit Card,Standard,Murcia,37.9847,-1.1287,Mobile,USD,41.2,0,0,723,7733.06,,
16150,3146,03/02/2025 00:00,Loan Payment,5921.573213,Credit Card,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,35.3,0,77.78,735,4141.07,,
16151,3272,22/01/2023 00:00,Withdrawal,946.8242004,Savings Account,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,816,9235.4,,
16152,5536,16/04/2025 00:00,Deposit,14491.1448,Mortgage,Standard,Madrid,40.4168,-3.7038,ATM,USD,0,0,0,734,6588.77,,
16153,1719,24/05/2024 00:00,Withdrawal,2043.6245,Savings Account,Gold,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,432,8688.6,,
16154,5680,30/07/2024 00:00,Deposit,3113.708733,Savings Account,Business,Bilbao,43.263,-2.935,Online,EUR,0,0,0,597,8413.27,,
16155,4472,01/01/2025 00:00,Card Payment,2746.663771,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,502,8747.84,,
16156,4642,23/04/2023 00:00,Withdrawal,1102.142516,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,527,6374.66,,
16157,1063,16/05/2023 00:00,Transfer,6731.366186,Credit Card,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,37.13,0,0,769,4801.49,,
16158,1559,14/06/2023 00:00,Transfer,13995.78243,Mortgage,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,457,8739.53,,
16159,8446,15/10/2023 00:00,Card Payment,301.3787849,Savings Account,Platinum,Barcelona,41.3874,2.1686,Mobile,USD,0,0,0,802,4255.61,,
16160,2733,24/11/2024 00:00,Card Payment,8073.623226,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,15.2,0,0,348,9569.86,,
16161,9861,22/03/2024 00:00,Transfer,5099.508723,Mortgage,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,691,1506.06,,
16162,4894,17/10/2023 00:00,Card Payment,1512.355585,Loan,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,99.29,0,721,7638.19,,
16163,2542,17/11/2024 00:00,Deposit,6979.546849,Credit Card,Standard,Valencia,39.4699,-0.3763,Branch,EUR,10.23,0,0,795,1110.44,,
16164,3415,21/07/2024 00:00,Deposit,1035.366905,Loan,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,93.37,0,411,2513.75,,
16165,7090,09/03/2025 00:00,Fee,9039.255824,Loan,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,23.64,0,567,7036.14,,
16166,6217,15/11/2024 00:00,Fee,3402.709292,Checking Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,517,5644.91,,
16167,6387,18/10/2024 00:00,Withdrawal,2055.821706,Loan,Business,Seville,37.3891,-5.9845,ATM,EUR,0,17.82,0,371,2441.07,,
16168,6179,07/08/2024 00:00,Deposit,1545.786115,Credit Card,Business,Zaragoza,41.6488,-0.8891,ATM,USD,35.23,0,0,527,1012.32,,
16169,9187,14/01/2024 00:00,Transfer,3733.335933,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,440,1587.84,,
16170,7643,21/05/2023 00:00,Transfer,12343.78483,Mortgage,Standard,Murcia,37.9847,-1.1287,ATM,USD,0,0,0,744,3783.81,,
16171,8660,12/06/2024 00:00,Transfer,5348.894751,Checking Account,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,828,8650.1,,
16172,3458,04/10/2024 00:00,Withdrawal,10744.68191,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,528,2169.36,,
16173,7028,02/04/2023 00:00,Deposit,8297.438696,Credit Card,Platinum,Seville,37.3891,-5.9845,Branch,EUR,23.98,0,0,527,3848.74,,
16174,6447,23/10/2023 00:00,Card Payment,2140.502666,Savings Account,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,0,314,6341.56,,
16175,5559,27/12/2023 00:00,Withdrawal,2092.350775,Loan,Student,Seville,37.3891,-5.9845,Branch,USD,0,78.81,0,569,2027.82,,
16176,3749,29/07/2023 00:00,Card Payment,4692.073176,Loan,Business,Seville,37.3891,-5.9845,Online,EUR,0,28.18,0,411,4966.98,,
16177,2948,26/02/2025 00:00,Loan Payment,9578.885458,Credit Card,Standard,Bilbao,43.263,-2.935,Branch,EUR,8.9,0,100.3,502,5716.46,,
16178,7306,30/09/2024 00:00,Loan Payment,4392.19032,Credit Card,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,48.01,0,142.12,340,7397.12,,
16179,9251,01/01/2025 00:00,Fee,13767.00923,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,627,6590.15,,
16180,9092,05/02/2024 00:00,Card Payment,10475.09786,Mortgage,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,505,2184.73,,
16181,9524,08/02/2024 00:00,Deposit,10996.23707,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,805,7563.89,,
16182,1189,25/09/2024 00:00,Card Payment,2371.80684,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,USD,0,38.54,0,704,2157.63,,
16183,7008,04/04/2023 00:00,Card Payment,3612.836721,Credit Card,Student,Murcia,37.9847,-1.1287,Mobile,EUR,17.75,0,0,708,9047.07,,
16184,8482,09/12/2024 00:00,Transfer,5713.158274,Checking Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,733,5558.67,,
16185,1295,10/02/2025 00:00,Deposit,8144.032901,Loan,Standard,Seville,37.3891,-5.9845,ATM,USD,0,56.43,0,755,4848.96,,
16186,9368,10/08/2024 00:00,Card Payment,6727.595494,Checking Account,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,757,2950.6,,
16187,9168,06/01/2024 00:00,Card Payment,3140.617699,Mortgage,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,561,7911.27,,
16188,1799,04/12/2023 00:00,Card Payment,11153.49071,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,667,7896.85,,
16189,9997,28/03/2023 00:00,Fee,395.2032285,Credit Card,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,20.58,0,0,601,5022.49,,
16190,8003,03/06/2024 00:00,Transfer,1498.918011,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,603,1509.91,,
16191,9406,14/04/2023 00:00,Withdrawal,3146.784581,Savings Account,Business,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,751,3511.87,,
16192,3700,11/03/2024 00:00,Transfer,14602.87922,Mortgage,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,661,5334.68,,
16193,9788,18/11/2024 00:00,Card Payment,4935.110025,Savings Account,Standard,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,518,7637.72,,
16194,6873,11/01/2024 00:00,Card Payment,2193.296328,Savings Account,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,836,6308.48,,
16195,5714,18/11/2024 00:00,Loan Payment,11397.11912,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,150.96,753,1519.03,,
16196,7491,14/12/2024 00:00,Withdrawal,5877.547628,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,35.37,0,0,411,6505.98,,
16197,9333,30/07/2023 00:00,Card Payment,8808.037498,Loan,Gold,Barcelona,41.3874,2.1686,Online,EUR,0,22.7,0,369,9712.67,,
16198,3839,22/12/2024 00:00,Transfer,3652.339761,Savings Account,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,335,8921.99,,
16199,4513,12/04/2025 00:00,Withdrawal,4271.466056,Checking Account,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,694,4238.39,,
16200,2135,27/07/2023 00:00,Loan Payment,4060.90205,Savings Account,Student,Murcia,37.9847,-1.1287,Online,USD,0,0,173.5,581,8525.73,,
16201,7357,15/01/2023 00:00,Loan Payment,7262.468025,Loan,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,70.22,71.04,676,2510.76,,
16202,3247,26/07/2024 00:00,Deposit,1260.451526,Loan,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,33.76,0,387,4782.42,,
16203,7548,21/05/2023 00:00,Card Payment,12282.49575,Loan,Standard,Seville,37.3891,-5.9845,Online,EUR,0,53.19,0,599,3619.21,,
16204,5516,03/08/2023 00:00,Loan Payment,3781.404243,Loan,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,6.39,0.8,500,8068.5,,
16205,5102,27/04/2025 00:00,Loan Payment,7518.926863,Checking Account,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,0,127.02,514,1181.23,,
16206,2548,08/01/2024 00:00,Loan Payment,2869.11636,Credit Card,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,7.01,0,2.74,819,5060.79,,
16207,7532,16/08/2023 00:00,Card Payment,10594.90742,Loan,Gold,Murcia,37.9847,-1.1287,Online,EUR,0,55.08,0,827,1104.77,,
16208,5511,20/06/2024 00:00,Fee,8566.029315,Loan,Standard,Bilbao,43.263,-2.935,Online,EUR,0,90.43,0,480,3484.31,,
16209,3831,15/01/2024 00:00,Loan Payment,2787.852304,Checking Account,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,0,125.01,414,9103.77,,
16210,4062,13/12/2024 00:00,Deposit,4679.132592,Savings Account,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,813,5676.15,,
16211,8975,20/06/2024 00:00,Withdrawal,2910.849186,Savings Account,Student,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,640,9628.08,,
16212,4052,10/10/2023 00:00,Fee,6471.738443,Checking Account,Business,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,799,2326.73,,
16213,8210,14/03/2025 00:00,Withdrawal,3976.204735,Savings Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,513,5878.2,,
16214,4539,20/04/2023 00:00,Withdrawal,705.3318877,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,713,3758.12,,
16215,1526,01/07/2023 00:00,Deposit,2636.957449,Credit Card,Business,Seville,37.3891,-5.9845,Mobile,EUR,9.63,0,0,426,8347.29,,
16216,3807,23/05/2023 00:00,Fee,2358.072011,Savings Account,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,443,1433.38,,
16217,2753,13/01/2023 00:00,Card Payment,7276.123505,Checking Account,Gold,Barcelona,41.3874,2.1686,Online,USD,0,0,0,758,7731.22,,
16218,7882,15/11/2024 00:00,Transfer,944.6393246,Mortgage,Student,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,811,6614.33,,
16219,2654,03/03/2023 00:00,Loan Payment,1823.799712,Credit Card,Student,Murcia,37.9847,-1.1287,Branch,EUR,47.27,0,175.04,547,6747.68,,
16220,5841,08/12/2023 00:00,Withdrawal,7759.000129,Loan,Gold,Madrid,40.4168,-3.7038,Branch,USD,0,94.53,0,331,4501.61,,
16221,5041,21/07/2024 00:00,Withdrawal,3257.439777,Savings Account,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,712,2050.97,,
16222,6024,28/04/2025 00:00,Deposit,1612.132603,Credit Card,Gold,Murcia,37.9847,-1.1287,Branch,USD,28.58,0,0,339,3949.07,,
16223,9965,17/08/2023 00:00,Card Payment,9276.105636,Credit Card,Gold,Seville,37.3891,-5.9845,ATM,EUR,3.18,0,0,372,6017.19,,
16224,9734,20/04/2024 00:00,Deposit,2205.886397,Loan,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,0.63,0,335,9376.48,,
16225,5417,11/11/2023 00:00,Deposit,1791.5508,Credit Card,Business,Murcia,37.9847,-1.1287,Online,EUR,34.35,0,0,812,2793.25,,
16226,9977,06/12/2023 00:00,Fee,3171.969312,Savings Account,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,605,6778.92,,
16227,5635,18/03/2024 00:00,Card Payment,6288.387354,Mortgage,Business,Bilbao,43.263,-2.935,ATM,USD,0,0,0,593,1849.16,,
16228,3883,25/06/2024 00:00,Loan Payment,134.6078764,Savings Account,Business,Seville,37.3891,-5.9845,Branch,EUR,0,0,15.86,839,1976.84,,
16229,6884,21/02/2023 00:00,Fee,7178.657494,Checking Account,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,572,9821.35,,
16230,1448,30/01/2024 00:00,Deposit,744.0333625,Credit Card,Student,Murcia,37.9847,-1.1287,Online,EUR,3.3,0,0,541,3976.81,,
16231,4310,01/09/2023 00:00,Deposit,1951.374893,Loan,Business,Seville,37.3891,-5.9845,Online,EUR,0,55.82,0,703,5453.71,,
16232,5585,05/06/2024 00:00,Card Payment,6996.334684,Checking Account,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,331,4572.23,,
16233,9108,14/06/2024 00:00,Card Payment,2699.98808,Credit Card,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,46.08,0,0,460,6044.46,,
16234,5409,08/05/2025 00:00,Withdrawal,7999.735364,Credit Card,Student,Zaragoza,41.6488,-0.8891,Online,USD,15.5,0,0,726,7078.51,,
16235,8873,10/02/2023 00:00,Fee,2555.989973,Mortgage,Standard,Madrid,40.4168,-3.7038,Mobile,USD,0,0,0,436,2235.63,,
16236,7051,19/04/2025 00:00,Fee,610.0925595,Loan,Platinum,Malaga,36.7213,-4.4214,ATM,USD,0,52.14,0,737,9900.63,,
16237,9576,07/02/2024 00:00,Card Payment,1174.668956,Savings Account,Student,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,736,5252.18,,
16238,1294,05/07/2023 00:00,Loan Payment,7260.39702,Credit Card,Gold,Valencia,39.4699,-0.3763,Online,EUR,10.61,0,137.22,627,9172.84,,
16239,2238,13/05/2025 00:00,Fee,5169.472762,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,801,2446.32,,
16240,9041,13/04/2023 00:00,Card Payment,3865.339153,Loan,Standard,Valencia,39.4699,-0.3763,Branch,EUR,0,18.24,0,810,2594.26,,
16241,3816,17/08/2024 00:00,Loan Payment,3161.663974,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,100.15,762,5714.25,,
16242,2098,25/04/2025 00:00,Transfer,5188.08636,Checking Account,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,792,7597.81,,
16243,2737,23/07/2023 00:00,Card Payment,7016.73492,Loan,Business,Valencia,39.4699,-0.3763,ATM,EUR,0,6.86,0,462,3110.08,,
16244,3189,22/11/2024 00:00,Loan Payment,13940.19087,Mortgage,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,138.56,602,8649.79,,
16245,3765,13/05/2023 00:00,Deposit,6190.187296,Checking Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,766,3432.04,,
16246,2222,29/09/2023 00:00,Transfer,10133.74966,Loan,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,0,76.53,0,520,1942.83,,
16247,7549,22/06/2024 00:00,Withdrawal,2127.249382,Savings Account,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,480,1177.99,,
16248,1410,20/04/2023 00:00,Withdrawal,6692.514904,Credit Card,Student,Murcia,37.9847,-1.1287,Mobile,EUR,42.24,0,0,516,7940.01,,
16249,3945,21/09/2024 00:00,Withdrawal,2286.704789,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,34.35,0,706,6210.53,,
16250,9102,14/03/2025 00:00,Deposit,2313.318611,Checking Account,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,728,2166.73,,
16251,5786,08/05/2023 00:00,Card Payment,2508.581833,Savings Account,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,654,2579.69,,
16252,1786,13/05/2025 00:00,Withdrawal,7985.777463,Credit Card,Standard,Murcia,37.9847,-1.1287,Online,USD,37.46,0,0,467,1680.28,,
16253,3109,10/04/2023 00:00,Loan Payment,1683.945231,Savings Account,Business,Malaga,36.7213,-4.4214,ATM,EUR,0,0,46.13,601,9986.3,,
16254,6446,04/02/2024 00:00,Card Payment,4307.435445,Credit Card,Student,Murcia,37.9847,-1.1287,Online,EUR,31.31,0,0,730,1336.57,,
16255,6835,24/09/2024 00:00,Deposit,14264.93439,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,756,9813.04,,
16256,2986,20/12/2023 00:00,Fee,4243.702655,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,830,5329.02,,
16257,9126,18/06/2023 00:00,Deposit,3084.852787,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,697,5217.94,,
16258,8300,26/05/2024 00:00,Deposit,992.2433696,Credit Card,Standard,Seville,37.3891,-5.9845,Branch,EUR,33.46,0,0,422,9916.02,,
16259,6709,23/04/2025 00:00,Fee,4032.473611,Credit Card,Student,Seville,37.3891,-5.9845,Online,USD,39.61,0,0,537,7367.96,,
16260,3403,04/03/2025 00:00,Loan Payment,4106.850679,Loan,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,31.15,137.36,710,2464.56,,
16261,9262,30/12/2023 00:00,Transfer,174.5622618,Loan,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0,24.19,0,730,7306.13,,
16262,5401,17/09/2023 00:00,Fee,8725.759152,Mortgage,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,556,7840.04,,
16263,7701,24/11/2024 00:00,Deposit,4948.125648,Mortgage,Standard,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,466,5585.07,,
16264,4295,11/09/2024 00:00,Withdrawal,2469.012705,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,1.17,0,0,304,2008.37,,
16265,9953,16/07/2024 00:00,Fee,8731.796427,Credit Card,Gold,Madrid,40.4168,-3.7038,ATM,EUR,20.09,0,0,425,7891.24,,
16266,3121,27/01/2025 00:00,Fee,1796.567062,Checking Account,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,413,7898.13,,
16267,4582,29/04/2023 00:00,Transfer,5042.054432,Loan,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0,89.59,0,302,6919.15,,
16268,5197,17/09/2023 00:00,Deposit,9287.138931,Credit Card,Business,Malaga,36.7213,-4.4214,Mobile,EUR,42.83,0,0,344,6096.24,,
16269,6700,30/09/2024 00:00,Withdrawal,794.5048173,Credit Card,Student,Madrid,40.4168,-3.7038,Branch,USD,21.58,0,0,769,6541.26,,
16270,8232,10/12/2023 00:00,Withdrawal,13983.50491,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,761,9006.09,,
16271,5288,07/03/2024 00:00,Transfer,1949.459841,Savings Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,683,5689.13,,
16272,2085,30/04/2025 00:00,Card Payment,11787.86923,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,787,8062.81,,
16273,9645,12/07/2023 00:00,Withdrawal,3487.430806,Credit Card,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,15.59,0,0,525,6633.41,,
16274,3621,29/04/2025 00:00,Loan Payment,5166.901401,Loan,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,80.31,45.78,655,9172.63,,
16275,9810,25/09/2023 00:00,Fee,2186.472657,Savings Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,412,8092.12,,
16276,9828,16/11/2024 00:00,Fee,7383.539642,Checking Account,Standard,Barcelona,41.3874,2.1686,Online,USD,0,0,0,455,3340.7,,
16277,3348,24/10/2024 00:00,Withdrawal,8205.439433,Mortgage,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,619,5799.99,,
16278,5874,31/03/2024 00:00,Withdrawal,1697.28414,Checking Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,467,2368.4,,
16279,4036,27/08/2023 00:00,Withdrawal,7597.599258,Loan,Business,Bilbao,43.263,-2.935,ATM,EUR,0,49.87,0,470,1518.65,,
16280,3349,27/02/2025 00:00,Fee,4437.291331,Savings Account,Student,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,563,1624.55,,
16281,6743,24/06/2023 00:00,Withdrawal,2671.60098,Loan,Business,Bilbao,43.263,-2.935,Branch,EUR,0,77.14,0,341,8550.83,,
16282,5432,07/08/2023 00:00,Loan Payment,1687.047807,Savings Account,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0,0,32.35,470,4806.23,,
16283,7175,06/05/2024 00:00,Loan Payment,4459.559316,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,103.76,737,5926.01,,
16284,8265,12/03/2025 00:00,Fee,7698.645173,Checking Account,Gold,Valencia,39.4699,-0.3763,Mobile,USD,0,0,0,671,3722.94,,
16285,7103,31/03/2024 00:00,Card Payment,5784.729382,Loan,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,90.5,0,430,3393.97,,
16286,8358,28/01/2024 00:00,Deposit,2916.844839,Savings Account,Standard,Barcelona,41.3874,2.1686,ATM,USD,0,0,0,350,5761.94,,
16287,3031,11/01/2025 00:00,Deposit,1061.864077,Checking Account,Student,Valencia,39.4699,-0.3763,Mobile,USD,0,0,0,810,7358.1,,
16288,2249,17/12/2024 00:00,Deposit,3782.932246,Savings Account,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,308,1737.91,,
16289,7808,21/10/2023 00:00,Loan Payment,1720.61547,Checking Account,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,0,189.79,408,4724.56,,
16290,4556,10/04/2023 00:00,Transfer,3214.073103,Credit Card,Standard,Seville,37.3891,-5.9845,Online,EUR,32.81,0,0,675,2752.54,,
16291,9519,08/07/2024 00:00,Deposit,5535.381642,Checking Account,Student,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,455,1727.71,,
16292,9988,26/09/2023 00:00,Transfer,6973.590044,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,11.12,0,0,787,9016.88,,
16293,6299,10/04/2025 00:00,Fee,3966.806028,Loan,Business,Malaga,36.7213,-4.4214,ATM,EUR,0,5.77,0,343,9932.18,,
16294,4094,10/12/2023 00:00,Loan Payment,8318.654314,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,32.91,0,72.34,648,8472.59,,
16295,3977,11/02/2025 00:00,Card Payment,9869.938264,Loan,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,17.83,0,477,6139.71,,
16296,1962,15/04/2025 00:00,Deposit,6026.868797,Credit Card,Student,Bilbao,43.263,-2.935,Branch,EUR,19.67,0,0,446,8771.57,,
16297,6725,25/08/2024 00:00,Loan Payment,2228.980914,Loan,Gold,Malaga,36.7213,-4.4214,Online,EUR,0,31.16,50.35,553,8830.12,,
16298,6489,16/07/2023 00:00,Fee,7056.908808,Checking Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,677,4586.59,,
16299,2268,27/01/2024 00:00,Loan Payment,7865.572511,Mortgage,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,0,9.36,625,7255.75,,
16300,6279,31/07/2023 00:00,Withdrawal,5617.682854,Mortgage,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,677,4679.56,,
16301,1372,01/11/2023 00:00,Deposit,13817.47522,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,534,3545.67,,
16302,5380,04/11/2024 00:00,Loan Payment,9504.166186,Credit Card,Standard,Barcelona,41.3874,2.1686,Branch,EUR,35.28,0,129.31,346,6429.88,,
16303,8617,17/05/2023 00:00,Card Payment,10690.32704,Mortgage,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,612,8024.51,,
16304,7279,17/12/2023 00:00,Loan Payment,9828.628879,Loan,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,26.99,148.01,619,2152.18,,
16305,1095,28/08/2024 00:00,Loan Payment,2421.04526,Credit Card,Gold,Murcia,37.9847,-1.1287,Online,EUR,36.31,0,128.62,401,2843.23,,
16306,5369,25/01/2024 00:00,Fee,2538.606581,Credit Card,Student,Valencia,39.4699,-0.3763,Online,EUR,5.2,0,0,349,7356.85,,
16307,4941,21/04/2025 00:00,Deposit,4441.920455,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,USD,0,0,0,353,9269.16,,
16308,8021,02/01/2025 00:00,Card Payment,12208.05939,Loan,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,12.06,0,622,3069.06,,
16309,4944,18/08/2023 00:00,Deposit,9231.362468,Loan,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0,17.72,0,674,6886.62,,
16310,6868,20/05/2025 00:00,Withdrawal,5819.139596,Checking Account,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,801,3333.01,,
16311,6396,28/12/2023 00:00,Withdrawal,1288.616274,Savings Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,582,4426.34,,
16312,9041,03/04/2024 00:00,Loan Payment,3277.942816,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,53.21,794,3819.32,,
